station_id,arsid,station_name,x,y
229000115,31910,운정데이케어센터앞,126.7668667,37.7106333
229000823,50186,휴하우스,126.7657667,37.7106167
229002604,31452,운정가구공단,126.7634167,37.7100333
229002605,31453,운정가구공단,126.7632667,37.7099833
229000824,50187,휴하우스,126.7658,37.7105167
229000191,31909,운정데이케어센터앞,126.76685,37.7105667
229002511,30120,하우개마을,126.77025,37.7104667
229000160,50092,서미힐테라스,126.7716167,37.7116167
229000158,50090,하우개포르테,126.7727833,37.7130667
229000156,50088,하우개7차,126.77405,37.7142333
229001520,50093,그랑시안,126.7739333,37.7171333
229000154,50086,예일아트빌,126.7743667,37.7192167
229000152,50084,동보하임,126.7718333,37.7188167
229000150,50082,우림타운.청소년자유공간,126.7696667,37.719
229000784,30869,황룡과선교,126.7657833,37.7219667
229002371,30972,운정역,126.7678833,37.7253667
229002342,31890,와석초교,126.7538,37.71
229000656,30940,태종더클래스,126.7652,37.71985
229002600,31448,야당동,126.7672167,37.7177
229002602,31450,야당15통마을회관,126.76895,37.71495
229000423,31967,향나무숲길,126.7682833,37.7136
229002801,31876,야당동.빌라모리안,126.7675667,37.7124333
229002800,31875,야당동.빌라모리안,126.7676,37.7124167
229000424,31968,향나무숲길,126.7683333,37.7135667
229002603,31451,야당15통마을회관,126.7689667,37.7148833
229002601,31449,야당동,126.7673,37.7176667
229000586,30861,태종더클래스,126.7652,37.7199
277104906,00000,기점출발(미정차),126.7191167,37.7346833
277104907,00000,진입전(미정차),126.7193333,37.73355
229002385,31659,운정스포츠센터,126.7669833,37.73675
229000536,50126,운정푸르지오파크라인,126.7684333,37.7350667
229001132,30271,괸돌,126.77565,37.7332167
229001832,50066,고작골,126.7801,37.7342667
229000975,50035,능안2리,126.7856333,37.73545
229001131,30789,송비말길,126.8066167,37.7455167
229001677,31711,조리읍행정복지센터,126.8052667,37.7444833
229000972,50022,능안2리,126.7855333,37.7354833
229001595,50065,고작골,126.7803167,37.7343333
229000535,50125,운정푸르지오파크라인,126.7686,37.7353
229002386,31658,운정스포츠센터,126.7675667,37.7364833
229000418,50105,해오름마을11.12단지,126.7293667,37.7354
229000433,50111,해오름마을9.10단지,126.72875,37.7366667
229002340,31888,야당역2번출구,126.7618167,37.71495
277102688,00000,야당역출발(미정차),126.7597833,37.7145
277103636,00000,운정역진입전(미정차),126.7647667,37.7207833
229000479,50119,농협하나로마트,126.7659667,37.73835
229000480,50120,별하람마을4단지후문,126.7633167,37.7414
229000516,50122,별하람마을3단지,126.761,37.7383833
229000385,50102,별하람마을3단지,126.76145,37.7382667
229000663,50054,별하람마을1단지,126.75915,37.7408
229000389,50103,별하람마을4.5단지,126.7609167,37.7428333
229000394,50104,별하람마을4단지후문,126.7632167,37.741
229000422,50108,농협하나로마트,126.7657667,37.7381333
229000541,50128,초롱꽃마을9.13단지,126.71855,37.7123
229000540,50127,초롱꽃마을9.13단지,126.7185167,37.7121167
229002728,31524,당동고개,126.7668333,37.8652833
229000665,31977,당동삼거리,126.7654,37.8661833
229002516,31797,당동1리.텃골,126.7621,37.8667167
229002720,31516,반구정.나루터,126.75625,37.8669167
229002515,31796,사목1리.반구정,126.7541,37.86905
229002722,31518,사목1리,126.75445,37.87085
229002355,30383,사목3리마을회관,126.7529,37.8752167
229000693,31988,반쟁이.한김식품,126.7530833,37.8762167
229002514,31795,사목3리,126.7537167,37.87825
229002508,31792,사목2리,126.7542833,37.8801333
229002724,31520,마정1리.마루머리,126.7589333,37.8846
229002726,31522,마정1리,126.7602833,37.8861833
