station_id,arsid,station_name,x,y
122900087,23863,강남구민체육관,127.053878,37.47599
122900096,23963,강남데시앙포레정문,127.089059,37.481418
103900218,04872,옥수역4번출구.한강버스선착장,127.0176124993,37.5418118508
115900164,16568,벽산아파트,126.836678,37.575737
115900201,16975,강서농수산물도매시장,126.818103,37.553498
115900214,16489,약수터,126.85163932,37.5387776474
110000093,11193,온곡중학교.노원중앙도서관,127.064485,37.659298
106000319,07418,중랑공영차고지.신내역,127.1027996822,37.6135447482
123000440,24662,잠실새내역,127.08406,37.511957
114000270,15377,신월동기점,126.838662,37.529577
105000166,06252,장한평역3번출구,127.0654362294,37.5624370636
111901114,12856,숭실고등학교,126.903749,37.592443
102900065,03501,한신아파트,126.9866957386,37.5389827262
104900058,05504,정보도서관,127.1104622298,37.5502486719
104900059,05503,긴고랑종점,127.0960429247,37.562194465
105900027,06502,회기역,127.0578476787,37.5901230159
105900028,06501,가든아파트.수사연구소,127.072077,37.58455
105900043,06500,답십리역,127.0531915243,37.5667684599
105900002,06591,고려대역3번출구,127.0365261369,37.5904833874
100900039,01506,낙산공원,127.0087215681,37.5804037213
100900040,01503,명륜3가종점,126.9928636796,37.5909483783
100900041,01502,수성동계곡,126.964469,37.582082
100900042,01887,서울대학교병원현관.암병원현관,126.9981567653,37.5789514712
100900044,01505,서대문역3번출구,126.9663939394,37.5663370645
100900047,01500,평창파출소,126.9668167021,37.605681218
100900092,01570,아름다운가게.정독도서관,126.985123,37.57895
100900178,01501,삼청공원,126.9816468946,37.5882276807
100900204,01881,성균관대학교,126.9900035953,37.5884638684
117000084,18170,석수역,126.9033111984,37.4355241561
103900003,04764,금호역,127.0164272951,37.5484240169
103900022,04504,신금호역,127.0204908209,37.5545931778
111000915,12608,구파발역.롯데몰,126.918503,37.637573
110000677,11316,월계동대우아파트,127.052193,37.633037
110000327,11428,한성여객종점,127.070056,37.63813
122000011,23111,신사역1번출구,127.0218266895,37.5167928115
118000168,19253,대방역,126.9237905553,37.5127693585
121000212,22288,식유촌우면성당.서초호반써밋,127.0142946658,37.4572390563
122000385,23508,개포4단지7단지,127.0729326014,37.4876526608
107000070,08160,정릉북한산국립공원입구,126.999296,37.617721
107000071,08161,정릉산장아파트,127.003343,37.616712
107000073,08163,정릉4동주민센터.경국사,127.006345,37.613529
122000605,23812,역삼역,127.0348444801,37.5003770293
121900135,22897,교대역6번출구,127.0137373697,37.494171868
124900026,25501,가래여울,127.1688782547,37.5765137224
120900066,21504,보명사.법화사,126.9248318555,37.4760734942
120900077,21508,봉천역,126.940902,37.483597
120900078,21507,국사봉,126.941744,37.491065
120900079,21506,GS편의점.소망유통,126.9686576958,37.4693187251
120900080,21505,현대아파트후문,126.9304689235,37.4752551368
120900081,21503,청림동푸르지오아파트121동앞,126.9606640782,37.4855867055
120900082,21502,난향동공영차고지,126.9189072689,37.4634784081
120900119,21785,낙성대역,126.9619751956,37.4770791769
120900083,21501,아카시아마을.민방위교육장,126.9110629666,37.4720765376
101900001,02518,응봉근린공원.금호산,127.016922,37.553522
102900009,03502,순천향병원,127.003953,37.533377
102000158,03252,신용산지하차도,126.963882,37.53259
109000011,10011,도봉보건소,127.0407623758,37.6589364195
101000012,02104,서울역서부,126.969153,37.556235
120000225,21327,금호타운아파트,126.93783,37.46571
120000236,21338,한남운수대학동차고지,126.9398175867,37.4703789731
120000198,21300,우방아파트,126.919247,37.489233
110000200,11300,염광고등학교,127.0503112065,37.6275401275
119000074,20167,봉현초등학교,126.956215,37.491679
116000587,17899,보성운수기종점,126.892827,37.490156
119000077,20170,숭실대중문앞,126.9572808442,37.4953183557
117000051,18137,벽산아파트1단지.호압사입구,126.92119,37.453078
207000427,08354,민락엘레트19단지후문,127.1180290599,37.7495599372
208000037,18777,석수역(중),126.9033765126,37.4335516543
104000316,05601,국립정신건강센터,127.0864985879,37.5654064298
117000132,18219,범일운수종점,126.91173,37.450409
117000133,18220,삼익아파트앞,126.909455,37.462545
114000395,15718,양천공영차고지,126.8374184549,37.5084115031
206000125,59625,농수산물센터사거리.LG트윈하우 ,127.1096038032,37.3357109129
102000211,03305,산천동리버힐삼성아파트,126.9511923413,37.5345003443
121000003,22003,양재역.서초문화예술회관,127.035902,37.48261
121000011,22011,지하철2호선강남역,127.0257426414,37.501795842
122000372,23493,개포4단지5단지,127.068237,37.486497
218000604,35450,덕은동종점,126.8748583092,37.5809359919
120000156,21258,봉천역,126.942119674,37.4832362109
108000123,09211,수유중학교혜화여고,127.013588,37.63211
107000255,08353,월곡중학교,127.0478487259,37.6062348572
121000289,22367,염곡동구룡사,127.047211,37.468475
120000444,21809,난곡종점,126.9192837982,37.4641100726
109000068,10153,도봉산입구,127.040722,37.687083
123000337,24429,남한산성입구,127.157278,37.49096
115000284,16393,발산역7번출구,126.837903,37.557738
115000296,16408,외발산동기점,126.8213321956,37.5452091516
123000065,24154,잠실종합운동장,127.073172,37.510665
107000238,08335,석관고등학교후문,127.0665,37.610699
107000244,08342,상진운수종점,127.065628,37.611267
113000202,14296,디지털미디어시티역2번출구,126.8996741287,37.5752078233
222001651,42067,202번종점,127.1089104128,37.6466604389
121000081,22157,남부터미널,127.015601,37.484755
100000041,01136,하림각,126.9617068235,37.5981330665
111000220,12310,디지털미디어시티역,126.900601,37.579265
109000145,10231,서울북부지방법원등기국,127.044525,37.651106
221000046,39080,구리수택차고지,127.1563936207,37.5936167858
111000907,35331,은평공영차고지,126.88381,37.591802
116000016,17102,신도림역,126.8915707873,37.5070158798
218000221,35160,동산동능모퉁이.한국지역난방공 ,126.9056673441,37.6468589257
117000130,18216,가산동기점,126.8752549755,37.4852270318
111000128,12216,구산중학교.구산교회,126.9108335829,37.6088023972
116000195,17290,온수동종점,126.82122,37.491968
210000246,46104,자동차매매단지,126.7475580169,37.4887843952
101000331,02291,남산예장버스환승주차장,126.989289,37.55974
123000661,24506,복정역환승센터4번승강장,127.12764,37.469822
120000671,22026,남태령역,126.9880882012,37.4656951829
115000948,16972,김포공항역3번출구,126.80188,37.562495
102000317,03120,서울드래곤시티,126.96306,37.53216
111901113,12833,대림e편한세상1단지,126.906143,37.612225
113900300,14497,홍대입구역,126.9236679158,37.5573254742
113900301,14498,홍대입구역,126.923439,37.557726
113900302,14499,아현전철역,126.956245,37.557136
213000443,38516,성채안로입구삼거리(마을),126.8855596003,37.4360415715
107900001,08449,고려아파트,127.0272458091,37.5985623481
226000109,60101,월암종점,126.9563755146,37.3023750118
113900296,14491,공덕시장,126.9541672852,37.5443868565
116900277,17601,오류동역2번출구,126.84379,37.493629
108000194,09289,우이동차고지기점,127.011738,37.663032
108000196,09291,화계사입구.종점,127.01343,37.632413
113000414,14016,홍대입구역,126.924317,37.557325
107000163,08258,성북생태체험관,127.006498,37.620221
118000216,19307,대방역,126.926049,37.513513
118000219,19310,대방천사거리,126.919402,37.498862
123000354,24446,장지공영차고지,127.135886,37.480507
123000654,24122,마천역.송파파크센트럴,127.151301,37.494369
107000269,08367,구민회관입구,127.0064556975,37.596703351
107000274,08372,서경대본관,127.011423,37.61546
232001127,41673,(임시)풍무홈플러스,126.7244045167,37.6095949125
204000341,48850,기업성장센터,127.094809865,37.411223673
213000464,38289,광명종합터미널,126.8861279534,37.4186951252
124000459,25378,힐스테이트리슈빌강일501동,127.1746743791,37.5724769381
213000492,38254,노온사동차고지,126.8385330084,37.441685423
116000649,17162,구로SKV1.제일풍경채포레스트,126.817092,37.477579
103900299,04547,경동초등학교입구,127.051155,37.545895
118000614,19853,해군호텔,126.916046,37.504339
103900272,04887,응봉역.광희중학교,127.035298,37.551878
124000437,25200,미사강변18단지.강일리버10단지,127.181785,37.56003
123000660,24503,복정역환승센터3번승강장,127.1275897549,37.4699297672
219000131,36664,일산동부경찰서(중),126.7694820554,37.6640560924
213000455,38629,광명공영차고지기점,126.872566389,37.4580654547
219000691,36022,경남아너스빌.탄현역,126.7642726709,37.6933934194
107900344,08832,래미안장위퍼스트하이아파트,127.0505518894,37.6195039893
116000021,17107,거리공원,126.891835,37.499974
116000032,17118,구로두산아파트,126.890072,37.488807
113000428,14331,난지한강공원,126.875258,37.568751
121000947,22408,신논현역.유화빌딩,127.0255490162,37.5015319154
107000017,08107,국민대앞,126.9940273315,37.6106795513
107000022,08112,청덕초교,127.00006,37.60863
107000023,08113,북악중학교,127.002908,37.607386
113000014,14104,월드컵경기장남측.월드컵공원,126.896317,37.566664
109000118,10203,쌍문동우이빌라,127.01802,37.657407
117000138,18226,가산디지털단지역,126.883117,37.481417
116000381,17855,신도림동아3차아파트,126.883688,37.510209
105000407,06755,청량리역,127.046268,37.580477
106000427,07771,망우역,127.092595999,37.5986607304
117000123,18209,가산디지털단지역,126.882972,37.481143
105000127,06213,장안2동주민센터,127.070461,37.578696
109000180,10266,창동역1번출구(노원방면),127.0501720008,37.6536576919
110000308,11409,중계본동종점,127.083058,37.644643
106000101,07195,용마문화복지센터.서일대후문,127.09538,37.586485
115000037,16133,방화7단지.국립국어원,126.8133544706,37.5793082749
113000020,14110,서부면허시험장,126.8802386693,37.5774012358
110000391,11493,삼화상운,127.05038,37.627217
108000066,09154,북부수도사업소,127.0361604414,37.6342350364
108000067,09155,북부수도사업소,127.0352743398,37.6349568396
120000048,21149,신림동별빛거리입구,126.929633,37.485847
120000233,21335,보성운수기종점,126.919021,37.464132
103000183,04286,성수동차고지,127.055682,37.535793
218001068,35900,민방위교육장,126.8372662975,37.6299471068
121900014,22389,내방역3번출구,126.9939998932,37.4867762516
213000231,38619,KTX광명역6번출구,126.8857406984,37.416253303
206000319,47054,효자촌,127.1335237202,37.3773347383
110000136,11236,계상초등학교,127.06898,37.66283
119000126,20221,경향렉스빌.롯데캐슬비엔,126.9429139957,37.4959295429
101000054,02153,충무로역2번출구,126.9947285429,37.5612375854
213000246,38076,철산우성아파트,126.8676310009,37.4900847871
113000080,14171,서강대학교,126.9373153932,37.5518272757
113000026,14116,월드컵파크3단지정문,126.889228,37.573822
219000057,36656,두신마을,126.7243157652,37.6949325258
108900147,09513,수연슈퍼,127.01135,37.627719
110000325,11426,하계역2번출구,127.0694876352,37.6368537465
